Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_54_637,VSS,Metal1,312.0000,219.2400,0.000798
FILLER_54_622,VSS,Metal1,304.5600,219.2400,0.000709
FILLER_54_618,VSS,Metal1,303.3480,219.6160,0.000706
FILLER_54_611,VSS,Metal1,300.7260,219.7000,0.000613
FILLER_54_604,VSS,Metal1,297.3660,219.7000,0.000613
FILLER_54_597,VSS,Metal1,294.0060,219.7000,0.000613
FILLER_54_590,VSS,Metal1,290.6460,219.7000,0.000613
FILLER_54_570,VSS,Metal1,279.8400,219.2400,0.000558
FILLER_54_563,VSS,Metal1,277.6860,219.7000,0.000534
FILLER_54_556,VSS,Metal1,274.3260,219.7000,0.000419
FILLER_54_549,VSS,Metal1,270.9660,219.7000,0.000304
FILLER_54_542,VSS,Metal1,267.6060,219.7000,0.000188
FILLER_54_535,VSS,Metal1,264.2460,219.7000,0.000152
FILLER_54_529,VSS,Metal1,259.9200,219.2400,0.000114
FILLER_54_527,VSS,Metal1,259.2000,219.2400,0.000097
FILLER_54_520,VSS,Metal1,255.8400,219.2400,0.000059
FILLER_54_513,VSS,Metal1,253.6860,219.7000,0.000034
FILLER_54_506,VSS,Metal1,250.3260,219.7000,0.000062
FILLER_54_490,VSS,Metal1,241.9080,219.6160,0.000139
FILLER_54_474,VSS,Metal1,234.9660,219.7000,0.000148
FILLER_54_467,VSS,Metal1,231.6060,219.7000,0.000153
FILLER_54_460,VSS,Metal1,228.2460,219.7000,0.000181
FILLER_54_455,VSS,Metal1,224.6400,219.2400,0.000185
FILLER_54_448,VSS,Metal1,222.4860,219.7000,0.000182
FILLER_54_441,VSS,Metal1,219.1260,219.7000,0.000182
FILLER_54_434,VSS,Metal1,215.7660,219.7000,0.000182
FILLER_54_427,VSS,Metal1,212.4060,219.7000,0.000182
FILLER_54_417,VSS,Metal1,206.1600,219.2400,0.000171
FILLER_54_415,VSS,Metal1,205.4400,219.2400,0.000171
FILLER_54_407,VSS,Metal1,202.0680,219.6160,0.000170
FILLER_54_400,VSS,Metal1,199.4460,219.7000,0.000149
FILLER_54_393,VSS,Metal1,196.0860,219.7000,0.000127
FILLER_54_386,VSS,Metal1,192.7260,219.7000,0.000113
FILLER_54_377,VSS,Metal1,186.9600,219.2400,0.000091
FILLER_54_375,VSS,Metal1,186.2400,219.2400,0.000091
FILLER_54_368,VSS,Metal1,182.6400,219.2400,0.000082
FILLER_54_366,VSS,Metal1,181.9200,219.2400,0.000082
FILLER_54_359,VSS,Metal1,179.7660,219.7000,0.000072
FILLER_54_352,VSS,Metal1,176.4060,219.7000,0.000069
FILLER_54_345,VSS,Metal1,173.0460,219.7000,0.000069
FILLER_54_338,VSS,Metal1,169.6860,219.7000,0.000107
FILLER_54_321,VSS,Metal1,161.5260,219.7000,0.000236
FILLER_54_255,VSS,Metal1,128.6400,219.2400,0.000359
FILLER_54_217,VSS,Metal1,110.4000,219.2400,0.000098
FILLER_54_213,VSS,Metal1,108.9480,219.6160,0.000090
FILLER_54_172,VSS,Metal1,89.2680,219.6160,0.000120
FILLER_54_165,VSS,Metal1,86.6460,219.7000,0.000161
FILLER_54_155,VSS,Metal1,80.4000,219.2400,0.000183
FILLER_54_148,VSS,Metal1,78.4860,219.7000,0.000185
FILLER_54_137,VSS,Metal1,71.7600,219.2400,0.000194
FILLER_54_135,VSS,Metal1,71.0400,219.2400,0.000194
FILLER_54_126,VSS,Metal1,66.4800,219.2400,0.000178
FILLER_54_124,VSS,Metal1,65.7600,219.2400,0.000178
FILLER_54_112,VSS,Metal1,60.4680,219.6160,0.000178
FILLER_54_72,VSS,Metal1,40.5600,219.2400,0.000091
FILLER_54_65,VSS,Metal1,38.6460,219.7000,0.000090
FILLER_54_57,VSS,Metal1,33.3600,219.2400,0.000080
FILLER_54_55,VSS,Metal1,32.6400,219.2400,0.000080
FILLER_54_48,VSS,Metal1,30.4860,219.7000,0.000080
FILLER_54_38,VSS,Metal1,24.2400,219.2400,0.000060
FILLER_54_36,VSS,Metal1,23.5200,219.2400,0.000080
FILLER_54_23,VSS,Metal1,17.7480,219.6160,0.000088
FILLER_54_8,VSS,Metal1,9.8400,219.2400,0.000096
FILLER_54_4,VSS,Metal1,8.6280,219.6160,0.000099
FILLER_53_624,VSS,Metal1,305.5200,219.2400,0.000741
FILLER_53_613,VSS,Metal1,300.4800,219.2400,0.000613
FILLER_53_606,VSS,Metal1,298.3260,218.7790,0.000613
FILLER_53_599,VSS,Metal1,294.9660,218.7790,0.000613
FILLER_53_592,VSS,Metal1,291.6060,218.7790,0.000613
FILLER_53_585,VSS,Metal1,288.2460,218.7790,0.000613
FILLER_53_578,VSS,Metal1,284.8860,218.7790,0.000592
FILLER_53_571,VSS,Metal1,281.5260,218.7790,0.000573
FILLER_53_564,VSS,Metal1,278.1660,218.7790,0.000537
FILLER_53_557,VSS,Metal1,274.8060,218.7790,0.000421
FILLER_53_550,VSS,Metal1,271.4460,218.7790,0.000306
FILLER_53_543,VSS,Metal1,268.0860,218.7790,0.000191
FILLER_53_537,VSS,Metal1,263.7600,219.2400,0.000152
FILLER_53_535,VSS,Metal1,263.0400,219.2400,0.000152
FILLER_53_528,VSS,Metal1,260.8860,218.7790,0.000114
FILLER_53_521,VSS,Metal1,257.5260,218.7790,0.000075
FILLER_53_514,VSS,Metal1,254.1660,218.7790,0.000036
FILLER_53_507,VSS,Metal1,250.8060,218.7790,0.000061
FILLER_53_500,VSS,Metal1,247.4460,218.7790,0.000089
FILLER_53_481,VSS,Metal1,236.8800,219.2400,0.000145
FILLER_53_472,VSS,Metal1,232.5600,219.2400,0.000153
FILLER_53_470,VSS,Metal1,231.8400,219.2400,0.000153
FILLER_53_451,VSS,Metal1,223.1880,218.8630,0.000182
FILLER_53_444,VSS,Metal1,220.5660,218.7790,0.000182
FILLER_53_437,VSS,Metal1,217.2060,218.7790,0.000182
FILLER_53_430,VSS,Metal1,213.8460,218.7790,0.000182
FILLER_53_423,VSS,Metal1,210.4860,218.7790,0.000182
FILLER_53_417,VSS,Metal1,206.4000,219.2400,0.000171
FILLER_53_413,VSS,Metal1,204.9480,218.8630,0.000171
FILLER_53_406,VSS,Metal1,202.3260,218.7790,0.000170
FILLER_53_399,VSS,Metal1,198.9660,218.7790,0.000149
FILLER_53_391,VSS,Metal1,193.6800,219.2400,0.000113
FILLER_53_387,VSS,Metal1,192.4680,218.8630,0.000113
FILLER_53_380,VSS,Metal1,189.8460,218.7790,0.000091
FILLER_53_373,VSS,Metal1,186.4860,218.7790,0.000091
FILLER_53_366,VSS,Metal1,183.1260,218.7790,0.000082
FILLER_53_347,VSS,Metal1,174.0060,218.7790,0.000069
FILLER_53_343,VSS,Metal1,170.6400,219.2400,0.000107
FILLER_53_341,VSS,Metal1,169.9200,219.2400,0.000107
FILLER_53_334,VSS,Metal1,167.7660,218.7790,0.000107
FILLER_53_327,VSS,Metal1,164.4060,218.7790,0.000129
FILLER_53_320,VSS,Metal1,161.0460,218.7790,0.000238
FILLER_53_313,VSS,Metal1,157.6860,218.7790,0.000380
FILLER_53_302,VSS,Metal1,151.2000,219.2400,0.000381
FILLER_53_286,VSS,Metal1,143.5200,219.2400,0.000396
FILLER_53_282,VSS,Metal1,142.0680,218.8630,0.000396
FILLER_53_250,VSS,Metal1,126.0000,219.2400,0.000307
FILLER_53_248,VSS,Metal1,125.2800,219.2400,0.000307
FILLER_53_217,VSS,Metal1,110.1600,219.2400,0.000098
FILLER_53_215,VSS,Metal1,109.4400,219.2400,0.000090
FILLER_53_208,VSS,Metal1,107.2860,218.7790,0.000090
FILLER_53_180,VSS,Metal1,92.4000,219.2400,0.000107
FILLER_53_178,VSS,Metal1,91.6800,219.2400,0.000118
FILLER_53_171,VSS,Metal1,89.5260,218.7790,0.000120
FILLER_53_166,VSS,Metal1,85.6800,219.2400,0.000161
FILLER_53_162,VSS,Metal1,84.4680,218.8630,0.000181
FILLER_53_153,VSS,Metal1,79.4400,219.2400,0.000185
FILLER_53_149,VSS,Metal1,78.2280,218.8630,0.000185
FILLER_53_142,VSS,Metal1,75.6060,218.7790,0.000194
FILLER_53_135,VSS,Metal1,71.0400,219.2400,0.000194
FILLER_53_128,VSS,Metal1,68.8860,218.7790,0.000195
FILLER_53_121,VSS,Metal1,65.5260,218.7790,0.000178
FILLER_53_114,VSS,Metal1,62.1660,218.7790,0.000178
FILLER_53_104,VSS,Metal1,55.9200,219.2400,0.000160
FILLER_53_102,VSS,Metal1,55.2000,219.2400,0.000160
FILLER_53_95,VSS,Metal1,53.0460,218.7790,0.000128
FILLER_53_89,VSS,Metal1,48.7200,219.2400,0.000128
FILLER_53_82,VSS,Metal1,46.8060,218.7790,0.000128
FILLER_53_75,VSS,Metal1,43.4460,218.7790,0.000128
FILLER_53_68,VSS,Metal1,40.0860,218.7790,0.000091
FILLER_53_51,VSS,Metal1,30.4800,219.2400,0.000080
FILLER_53_44,VSS,Metal1,28.5660,218.7790,0.000080
FILLER_53_37,VSS,Metal1,25.2060,218.7790,0.000060
FILLER_53_24,VSS,Metal1,18.2280,218.8630,0.000088
FILLER_53_7,VSS,Metal1,10.8060,218.7790,0.000096
FILLER_53_0,VSS,Metal1,7.4460,218.7790,0.000099
FILLER_52_644,VSS,Metal1,315.8280,212.0560,0.001035
FILLER_52_637,VSS,Metal1,313.2060,212.1400,0.001035
FILLER_52_630,VSS,Metal1,309.8460,212.1400,0.001035
FILLER_52_623,VSS,Metal1,305.7480,212.0560,0.001032
FILLER_52_595,VSS,Metal1,293.0460,212.1400,0.000909
FILLER_52_588,VSS,Metal1,289.6860,212.1400,0.000908
FILLER_52_575,VSS,Metal1,282.0000,211.6800,0.000813
FILLER_52_571,VSS,Metal1,280.7880,212.0560,0.000609
FILLER_52_564,VSS,Metal1,278.1660,212.1400,0.000491
FILLER_52_557,VSS,Metal1,274.8060,212.1400,0.000462
FILLER_52_550,VSS,Metal1,271.4460,212.1400,0.000417
FILLER_52_540,VSS,Metal1,265.2000,211.6800,0.000363
FILLER_52_538,VSS,Metal1,264.4800,211.6800,0.000363
FILLER_52_532,VSS,Metal1,261.3600,211.6800,0.000319
FILLER_52_526,VSS,Metal1,258.4800,211.6800,0.000235
FILLER_52_524,VSS,Metal1,257.7600,211.6800,0.000235
FILLER_52_518,VSS,Metal1,254.8800,211.6800,0.000094
FILLER_52_511,VSS,Metal1,252.7260,212.1400,0.000094
FILLER_52_504,VSS,Metal1,249.3660,212.1400,0.000182
FILLER_52_497,VSS,Metal1,246.0060,212.1400,0.000269
FILLER_52_490,VSS,Metal1,242.6460,212.1400,0.000357
FILLER_52_484,VSS,Metal1,238.5600,211.6800,0.000443
FILLER_52_477,VSS,Metal1,236.4060,212.1400,0.000468
FILLER_52_470,VSS,Metal1,233.0460,212.1400,0.000468
FILLER_52_463,VSS,Metal1,229.6860,212.1400,0.000482
FILLER_52_457,VSS,Metal1,225.6000,211.6800,0.000621
FILLER_52_450,VSS,Metal1,223.4460,212.1400,0.000671
FILLER_52_439,VSS,Metal1,216.7200,211.6800,0.000824
FILLER_52_437,VSS,Metal1,216.0000,211.6800,0.000824
FILLER_52_430,VSS,Metal1,213.8460,212.1400,0.000838
FILLER_52_426,VSS,Metal1,210.4800,211.6800,0.000916
FILLER_52_424,VSS,Metal1,209.7600,211.6800,0.000918
FILLER_52_417,VSS,Metal1,207.6060,212.1400,0.000924
FILLER_52_410,VSS,Metal1,204.2460,212.1400,0.000926
FILLER_52_403,VSS,Metal1,200.8860,212.1400,0.000936
FILLER_52_396,VSS,Metal1,196.3200,211.6800,0.000938
FILLER_52_392,VSS,Metal1,194.8680,212.0560,0.000938
FILLER_52_385,VSS,Metal1,191.0400,211.6800,0.000937
FILLER_52_381,VSS,Metal1,189.5880,212.0560,0.000929
FILLER_52_365,VSS,Metal1,181.2000,211.6800,0.000859
FILLER_52_358,VSS,Metal1,179.2860,212.1400,0.000750
FILLER_52_351,VSS,Metal1,175.9260,212.1400,0.000034
FILLER_52_344,VSS,Metal1,172.5660,212.1400,0.000034
FILLER_52_338,VSS,Metal1,168.2400,211.6800,0.000274
FILLER_52_328,VSS,Metal1,163.6800,211.6800,0.000277
FILLER_52_321,VSS,Metal1,161.5260,212.1400,0.000276
FILLER_52_314,VSS,Metal1,158.1660,212.1400,0.000269
FILLER_52_297,VSS,Metal1,148.5600,211.6800,0.000064
FILLER_52_293,VSS,Metal1,147.3480,212.0560,0.000064
FILLER_52_286,VSS,Metal1,144.7260,212.1400,0.000064
FILLER_52_279,VSS,Metal1,141.3660,212.1400,0.000064
FILLER_52_272,VSS,Metal1,138.0060,212.1400,0.000064
FILLER_52_265,VSS,Metal1,134.6460,212.1400,0.000064
FILLER_52_258,VSS,Metal1,131.2860,212.1400,0.000064
FILLER_52_251,VSS,Metal1,127.9260,212.1400,0.000064
FILLER_52_244,VSS,Metal1,124.5660,212.1400,0.000064
FILLER_52_237,VSS,Metal1,121.2060,212.1400,0.000064
FILLER_52_230,VSS,Metal1,117.8460,212.1400,0.000064
FILLER_52_223,VSS,Metal1,114.4860,212.1400,0.000064
FILLER_52_216,VSS,Metal1,111.1260,212.1400,0.000064
FILLER_52_209,VSS,Metal1,107.7660,212.1400,0.000064
FILLER_52_202,VSS,Metal1,104.4060,212.1400,0.000054
FILLER_52_195,VSS,Metal1,101.0460,212.1400,0.000054
FILLER_52_188,VSS,Metal1,97.6860,212.1400,0.000076
FILLER_52_174,VSS,Metal1,89.5200,211.6800,0.000593
FILLER_52_170,VSS,Metal1,88.3080,212.0560,0.000593
FILLER_52_132,VSS,Metal1,69.3600,211.6800,0.000643
FILLER_52_128,VSS,Metal1,68.1480,212.0560,0.000643
FILLER_52_119,VSS,Metal1,63.1200,211.6800,0.000482
FILLER_52_117,VSS,Metal1,62.4000,211.6800,0.000480
FILLER_52_110,VSS,Metal1,60.2460,212.1400,0.000480
FILLER_52_103,VSS,Metal1,55.4400,211.6800,0.000477
FILLER_52_101,VSS,Metal1,54.7200,211.6800,0.000477
FILLER_52_94,VSS,Metal1,52.5660,212.1400,0.000477
FILLER_52_87,VSS,Metal1,49.2060,212.1400,0.000441
FILLER_52_80,VSS,Metal1,45.8460,212.1400,0.000441
FILLER_52_71,VSS,Metal1,40.3200,211.6800,0.000406
FILLER_52_67,VSS,Metal1,38.8680,212.0560,0.000406
FILLER_52_49,VSS,Metal1,29.5200,211.6800,0.000070
FILLER_52_45,VSS,Metal1,28.3080,212.0560,0.000061
FILLER_52_38,VSS,Metal1,25.6860,212.1400,0.000061
FILLER_52_7,VSS,Metal1,9.3600,211.6800,0.000094
FILLER_52_0,VSS,Metal1,7.4460,212.1400,0.000094
FILLER_51_651,VSS,Metal1,318.4800,211.6800,0.001037
FILLER_51_649,VSS,Metal1,317.7600,211.6800,0.001037
FILLER_51_642,VSS,Metal1,315.6060,211.2190,0.001035
FILLER_51_635,VSS,Metal1,312.2460,211.2190,0.001035
FILLER_51_628,VSS,Metal1,308.8860,211.2190,0.001035
FILLER_51_605,VSS,Metal1,296.4000,211.6800,0.000911
FILLER_51_598,VSS,Metal1,294.4860,211.2190,0.000910
FILLER_51_591,VSS,Metal1,291.1260,211.2190,0.000909
FILLER_51_584,VSS,Metal1,287.7660,211.2190,0.000907
FILLER_51_547,VSS,Metal1,268.5600,211.6800,0.000369
FILLER_51_524,VSS,Metal1,258.9660,211.2190,0.000235
FILLER_51_512,VSS,Metal1,252.4680,211.3030,0.000082
FILLER_51_505,VSS,Metal1,249.8460,211.2190,0.000180
FILLER_51_498,VSS,Metal1,246.4860,211.2190,0.000268
FILLER_51_491,VSS,Metal1,243.1260,211.2190,0.000355
FILLER_51_484,VSS,Metal1,239.7660,211.2190,0.000443
FILLER_51_473,VSS,Metal1,233.2800,211.6800,0.000468
FILLER_51_463,VSS,Metal1,228.9480,211.3030,0.000482
FILLER_51_456,VSS,Metal1,226.3260,211.2190,0.000621
FILLER_51_449,VSS,Metal1,222.9660,211.2190,0.000672
FILLER_51_436,VSS,Metal1,215.2800,211.6800,0.000838
FILLER_51_432,VSS,Metal1,214.0680,211.3030,0.000838
FILLER_51_410,VSS,Metal1,202.8000,211.6800,0.000926
FILLER_51_408,VSS,Metal1,202.0800,211.6800,0.000936
FILLER_51_401,VSS,Metal1,198.4800,211.6800,0.000939
FILLER_51_391,VSS,Metal1,193.9200,211.6800,0.000937
FILLER_51_384,VSS,Metal1,191.7660,211.2190,0.000937
FILLER_51_377,VSS,Metal1,188.4060,211.2190,0.000929
FILLER_51_357,VSS,Metal1,177.3600,211.6800,0.000034
FILLER_51_353,VSS,Metal1,176.1480,211.3030,0.000033
FILLER_51_346,VSS,Metal1,173.5260,211.2190,0.000034
FILLER_51_321,VSS,Metal1,160.0800,211.6800,0.000276
FILLER_51_319,VSS,Metal1,159.3600,211.6800,0.000269
FILLER_51_312,VSS,Metal1,157.2060,211.2190,0.000269
FILLER_51_305,VSS,Metal1,153.8460,211.2190,0.000095
FILLER_51_298,VSS,Metal1,150.4860,211.2190,0.000082
FILLER_51_291,VSS,Metal1,147.1260,211.2190,0.000064
FILLER_51_284,VSS,Metal1,143.7660,211.2190,0.000064
FILLER_51_277,VSS,Metal1,140.4060,211.2190,0.000064
FILLER_51_270,VSS,Metal1,137.0460,211.2190,0.000064
FILLER_51_263,VSS,Metal1,133.6860,211.2190,0.000064
FILLER_51_256,VSS,Metal1,130.3260,211.2190,0.000064
FILLER_51_249,VSS,Metal1,126.9660,211.2190,0.000064
FILLER_51_242,VSS,Metal1,123.6060,211.2190,0.000064
FILLER_51_235,VSS,Metal1,120.2460,211.2190,0.000064
FILLER_51_228,VSS,Metal1,116.8860,211.2190,0.000064
FILLER_51_221,VSS,Metal1,113.5260,211.2190,0.000064
FILLER_51_214,VSS,Metal1,110.1660,211.2190,0.000064
FILLER_51_204,VSS,Metal1,103.9200,211.6800,0.000054
FILLER_51_200,VSS,Metal1,102.7080,211.3030,0.000054
FILLER_51_189,VSS,Metal1,96.7200,211.6800,0.000076
FILLER_51_183,VSS,Metal1,94.0800,211.6800,0.000408
FILLER_51_176,VSS,Metal1,91.9260,211.2190,0.000408
FILLER_51_169,VSS,Metal1,87.1200,211.6800,0.000645
FILLER_51_162,VSS,Metal1,85.2060,211.2190,0.000686
FILLER_51_152,VSS,Metal1,78.9600,211.6800,0.000686
FILLER_51_148,VSS,Metal1,77.7480,211.3030,0.000686
FILLER_51_139,VSS,Metal1,72.9600,211.6800,0.000653
FILLER_51_135,VSS,Metal1,71.5080,211.3030,0.000653
FILLER_51_128,VSS,Metal1,68.8860,211.2190,0.000643
FILLER_51_121,VSS,Metal1,65.5260,211.2190,0.000534
FILLER_51_93,VSS,Metal1,50.6400,211.6800,0.000441
FILLER_51_89,VSS,Metal1,49.4280,211.3030,0.000441
FILLER_51_82,VSS,Metal1,46.8060,211.2190,0.000441
FILLER_51_75,VSS,Metal1,43.4460,211.2190,0.000441
FILLER_51_68,VSS,Metal1,40.0860,211.2190,0.000406
FILLER_51_41,VSS,Metal1,25.6800,211.6800,0.000061
FILLER_51_37,VSS,Metal1,24.4680,211.3030,0.000061
FILLER_51_2,VSS,Metal1,6.9600,211.6800,0.000094
FILLER_51_0,VSS,Metal1,6.2400,211.6800,0.000094
FILLER_50_651,VSS,Metal1,318.4800,204.1200,0.000822
FILLER_50_647,VSS,Metal1,317.2680,204.4960,0.000822
FILLER_50_640,VSS,Metal1,314.6460,204.5800,0.000822
FILLER_50_633,VSS,Metal1,311.2860,204.5800,0.000822
FILLER_50_626,VSS,Metal1,307.9260,204.5800,0.000822
FILLER_50_609,VSS,Metal1,298.3200,204.1200,0.000773
FILLER_50_602,VSS,Metal1,296.4060,204.5800,0.000772
FILLER_50_595,VSS,Metal1,293.0460,204.5800,0.000770
FILLER_50_588,VSS,Metal1,289.6860,204.5800,0.000717
FILLER_50_568,VSS,Metal1,278.8800,204.1200,0.000689
FILLER_50_564,VSS,Metal1,277.4280,204.4960,0.000610
FILLER_50_551,VSS,Metal1,271.1880,204.4960,0.000586
FILLER_50_544,VSS,Metal1,268.5660,204.5800,0.000552
FILLER_50_537,VSS,Metal1,265.2060,204.5800,0.000507
FILLER_50_530,VSS,Metal1,261.8460,204.5800,0.000366
FILLER_50_523,VSS,Metal1,258.4860,204.5800,0.000225
FILLER_50_516,VSS,Metal1,255.1260,204.5800,0.000084
FILLER_50_511,VSS,Metal1,251.2800,204.1200,0.000066
FILLER_50_509,VSS,Metal1,250.5600,204.1200,0.000066
FILLER_50_502,VSS,Metal1,248.4060,204.5800,0.000066
FILLER_50_495,VSS,Metal1,245.0460,204.5800,0.000068
FILLER_50_462,VSS,Metal1,229.2060,204.5800,0.000168
FILLER_50_455,VSS,Metal1,225.8460,204.5800,0.000171
FILLER_50_448,VSS,Metal1,222.4860,204.5800,0.000178
FILLER_50_441,VSS,Metal1,219.1260,204.5800,0.000186
FILLER_50_434,VSS,Metal1,215.7660,204.5800,0.000193
FILLER_50_427,VSS,Metal1,212.4060,204.5800,0.000200
FILLER_50_420,VSS,Metal1,209.0460,204.5800,0.000203
FILLER_50_413,VSS,Metal1,205.6860,204.5800,0.000203
FILLER_50_406,VSS,Metal1,202.3260,204.5800,0.000203
FILLER_50_399,VSS,Metal1,198.9660,204.5800,0.000245
FILLER_50_392,VSS,Metal1,195.6060,204.5800,0.000248
FILLER_50_387,VSS,Metal1,191.7600,204.1200,0.000261
FILLER_50_380,VSS,Metal1,189.8460,204.5800,0.000256
FILLER_50_373,VSS,Metal1,186.4860,204.5800,0.000252
FILLER_50_366,VSS,Metal1,183.1260,204.5800,0.000243
FILLER_50_359,VSS,Metal1,179.7660,204.5800,0.000235
FILLER_50_342,VSS,Metal1,170.8680,204.4960,0.000474
FILLER_50_335,VSS,Metal1,168.2460,204.5800,0.000528
FILLER_50_328,VSS,Metal1,164.8860,204.5800,0.000583
FILLER_50_321,VSS,Metal1,161.5260,204.5800,0.000602
FILLER_50_314,VSS,Metal1,158.1660,204.5800,0.000602
FILLER_50_307,VSS,Metal1,154.8060,204.5800,0.000602
FILLER_50_300,VSS,Metal1,151.4460,204.5800,0.000600
FILLER_50_293,VSS,Metal1,148.0860,204.5800,0.000600
FILLER_50_287,VSS,Metal1,143.7600,204.1200,0.000597
FILLER_50_277,VSS,Metal1,139.2000,204.1200,0.000597
FILLER_50_266,VSS,Metal1,133.9200,204.1200,0.000286
FILLER_50_234,VSS,Metal1,118.3200,204.1200,0.000135
FILLER_50_230,VSS,Metal1,117.1080,204.4960,0.000135
FILLER_50_223,VSS,Metal1,114.4860,204.5800,0.000134
FILLER_50_216,VSS,Metal1,111.1260,204.5800,0.000133
FILLER_50_173,VSS,Metal1,89.0400,204.1200,0.000325
FILLER_50_166,VSS,Metal1,87.1260,204.5800,0.000325
FILLER_50_159,VSS,Metal1,83.7660,204.5800,0.000325
FILLER_50_152,VSS,Metal1,80.4060,204.5800,0.000329
FILLER_50_122,VSS,Metal1,64.5600,204.1200,0.000353
FILLER_50_120,VSS,Metal1,63.8400,204.1200,0.000353
FILLER_50_110,VSS,Metal1,58.8000,204.1200,0.000353
FILLER_50_106,VSS,Metal1,57.5880,204.4960,0.000311
FILLER_50_92,VSS,Metal1,50.1600,204.1200,0.000302
FILLER_50_85,VSS,Metal1,48.2460,204.5800,0.000302
FILLER_50_78,VSS,Metal1,44.8860,204.5800,0.000301
FILLER_50_71,VSS,Metal1,41.5260,204.5800,0.000301
FILLER_50_64,VSS,Metal1,38.1660,204.5800,0.000294
FILLER_50_50,VSS,Metal1,30.2400,204.1200,0.000095
FILLER_50_43,VSS,Metal1,28.0860,204.5800,0.000056
FILLER_50_36,VSS,Metal1,24.7260,204.5800,0.000016
FILLER_50_23,VSS,Metal1,17.7480,204.4960,0.000043
FILLER_50_11,VSS,Metal1,11.5200,204.1200,0.000046
FILLER_50_4,VSS,Metal1,9.3660,204.5800,0.000046
FILLER_49_612,VSS,Metal1,299.7600,204.1200,0.000773
FILLER_49_605,VSS,Metal1,297.8460,203.6590,0.000773
FILLER_49_598,VSS,Metal1,294.4860,203.6590,0.000772
FILLER_49_576,VSS,Metal1,282.4800,204.1200,0.000692
FILLER_49_574,VSS,Metal1,281.7600,204.1200,0.000692
FILLER_49_567,VSS,Metal1,279.6060,203.6590,0.000689
FILLER_49_560,VSS,Metal1,276.2460,203.6590,0.000610
FILLER_49_553,VSS,Metal1,272.8860,203.6590,0.000586
FILLER_49_543,VSS,Metal1,266.6400,204.1200,0.000507
FILLER_49_536,VSS,Metal1,264.7260,203.6590,0.000504
FILLER_49_529,VSS,Metal1,261.3660,203.6590,0.000363
FILLER_49_522,VSS,Metal1,258.0060,203.6590,0.000222
FILLER_49_505,VSS,Metal1,248.6400,204.1200,0.000066
FILLER_49_498,VSS,Metal1,246.4860,203.6590,0.000066
FILLER_49_491,VSS,Metal1,243.1260,203.6590,0.000068
FILLER_49_484,VSS,Metal1,239.7660,203.6590,0.000096
FILLER_49_463,VSS,Metal1,228.2400,204.1200,0.000168
FILLER_49_461,VSS,Metal1,227.5200,204.1200,0.000169
FILLER_49_454,VSS,Metal1,225.3660,203.6590,0.000171
FILLER_49_447,VSS,Metal1,222.0060,203.6590,0.000178
FILLER_49_440,VSS,Metal1,218.6460,203.6590,0.000186
FILLER_49_433,VSS,Metal1,215.2860,203.6590,0.000193
FILLER_49_428,VSS,Metal1,211.4400,204.1200,0.000200
FILLER_49_424,VSS,Metal1,210.2280,203.7430,0.000203
FILLER_49_417,VSS,Metal1,207.6060,203.6590,0.000203
FILLER_49_410,VSS,Metal1,204.2460,203.6590,0.000203
FILLER_49_398,VSS,Metal1,198.4860,203.6590,0.000245
FILLER_49_391,VSS,Metal1,195.1260,203.6590,0.000248
FILLER_49_380,VSS,Metal1,189.8460,203.6590,0.000256
FILLER_49_373,VSS,Metal1,186.4860,203.6590,0.000252
FILLER_49_367,VSS,Metal1,182.1600,204.1200,0.000243
FILLER_49_365,VSS,Metal1,181.4400,204.1200,0.000240
FILLER_49_348,VSS,Metal1,173.0400,204.1200,0.000189
FILLER_49_341,VSS,Metal1,171.1260,203.6590,0.000474
FILLER_49_334,VSS,Metal1,167.7660,203.6590,0.000529
FILLER_49_226,VSS,Metal1,114.4800,204.1200,0.000134
FILLER_49_149,VSS,Metal1,77.7600,204.1200,0.000353
FILLER_49_117,VSS,Metal1,62.4000,204.1200,0.000353
FILLER_49_110,VSS,Metal1,60.2460,203.6590,0.000353
FILLER_49_103,VSS,Metal1,56.8860,203.6590,0.000310
FILLER_49_96,VSS,Metal1,53.5260,203.6590,0.000310
FILLER_49_89,VSS,Metal1,50.1660,203.6590,0.000302
FILLER_49_82,VSS,Metal1,46.8060,203.6590,0.000301
FILLER_49_75,VSS,Metal1,43.4460,203.6590,0.000301
FILLER_49_56,VSS,Metal1,32.8800,204.1200,0.000270
FILLER_49_49,VSS,Metal1,30.9660,203.6590,0.000095
FILLER_49_42,VSS,Metal1,27.6060,203.6590,0.000055
FILLER_49_35,VSS,Metal1,24.2460,203.6590,0.000015
FILLER_49_28,VSS,Metal1,20.8860,203.6590,0.000037
FILLER_49_21,VSS,Metal1,17.5260,203.6590,0.000043
FILLER_49_14,VSS,Metal1,14.1660,203.6590,0.000043
FILLER_49_7,VSS,Metal1,10.8060,203.6590,0.000046
FILLER_49_0,VSS,Metal1,7.4460,203.6590,0.000046
FILLER_48_639,VSS,Metal1,312.7200,196.5600,0.001567
FILLER_48_637,VSS,Metal1,312.0000,196.5600,0.001567
FILLER_48_627,VSS,Metal1,306.9600,196.5600,0.001551
FILLER_48_616,VSS,Metal1,301.9200,196.5600,0.001516
FILLER_48_609,VSS,Metal1,299.7660,197.0200,0.001516
FILLER_48_602,VSS,Metal1,296.4060,197.0200,0.001516
